< 0, 0, 0 >
< 109.403, 0, 19.965 >
< 112.185, 0, 19.965 >
< 113.112, 0, 18.8559 >
< 113.112, 0, 18.8559 >
< 114.039, 0, 16.6375 >
< 114.039, 0, 16.6375 >
< 115.893, 0, 16.6375 >
< 118.675, 0, 15.5284 >
< 118.675, 0, 15.5284 >
< 119.602, 0, 15.5284 >
< 121.456, 0, 15.5284 >
< 122.383, 0, 14.4192 >
< 125.165, 0, 14.4192 >
< 126.092, 0, 13.31 >
< 127.946, 0, 13.31 >
< 128.873, 0, 13.31 >
< 131.655, 0, 13.31 >
< 132.582, 0, 13.31 >
< 134.436, 0, 12.2009 >
< 135.363, 0, 12.2009 >
< 137.218, 0, 12.2009 >
< 138.145, 0, 12.2009 >
< 139.072, 0, 12.2009 >
< 140.926, 0, 11.0917 >
< 141.853, 0, 11.0917 >
< 144.635, 0, 9.98252 >
< 145.562, 0, 8.87335 >
< 147.416, 0, 8.87335 >
< 148.343, 0, 8.87335 >
< 148.343, 0, 7.76418 >
< 150.198, 0, 6.65501 >
< 150.198, 0, 5.54584 >
< 150.198, 0, 3.32751 >
< 151.125, 0, 2.21834 >
< 151.125, 0, 0 >
< 152.052, 0, 0 >
< 152.052, 0, 2.21834 >
< 160.396, 0, 6.65501 >
< 160.396, 0, 5.54584 >
< 162.251, 0, 5.54584 >
< 163.178, 0, 3.32751 >
< 165.032, 0, 3.32751 >
< 166.886, 0, 2.21834 >
< 168.741, 0, 1.10917 >
< 169.668, 0, 1.10917 >
< 169.668, 0, 0 >
< 169.668, 0, 2.21834 >
< 169.668, 0, 2.21834 >
< 171.522, 0, 4.43668 >
< 171.522, 0, 4.43668 >
< 169.668, 0, 5.54584 >
< 169.668, 0, 5.54584 >
< 169.668, 0, 6.65501 >
< 168.741, 0, 8.87335 >
< 168.741, 0, 7.76418 >
< 166.886, 0, 8.87335 >
< 165.959, 0, 8.87335 >
< 165.032, 0, 8.87335 >
< 163.178, 0, 8.87335 >
< 163.178, 0, 8.87335 >
< 162.251, 0, 8.87335 >
< 162.251, 0, 8.87335 >
< 162.251, 0, 7.76418 >
< 163.178, 0, 6.65501 >
< 163.178, 0, 5.54584 >
< 163.178, 0, 4.43668 >
< 162.251, 0, 3.32751 >
< 162.251, 0, 2.21834 >
< 162.251, 0, 2.21834 >
< 160.396, 0, 1.10917 >
< 160.396, 0, 0 >
< 160.396, 0, 1.10917 >
< 160.396, 0, 1.10917 >
< 158.542, 0, 2.21834 >
< 158.542, 0, 3.32751 >
< 157.615, 0, 3.32751 >
< 155.761, 0, 5.54584 >
< 154.833, 0, 5.54584 >
< 152.052, 0, 6.65501 >
< 152.052, 0, 6.65501 >
< 151.125, 0, 7.76418 >
< 150.198, 0, 7.76418 >
< 147.416, 0, 8.87335 >
< 145.562, 0, 9.98252 >
< 145.562, 0, 9.98252 >
< 143.708, 0, 11.0917 >
< 141.853, 0, 12.2009 >
< 140.926, 0, 12.2009 >
< 139.072, 0, 12.2009 >
< 139.072, 0, 12.2009 >
< 139.072, 0, 12.2009 >
< 138.145, 0, 12.2009 >
< 138.145, 0, 11.0917 >
< 138.145, 0, 11.0917 >
< 138.145, 0, 9.98252 >
< 137.218, 0, 9.98252 >
< 135.363, 0, 8.87335 >
< 135.363, 0, 8.87335 >
< 135.363, 0, 8.87335 >
< 135.363, 0, 8.87335 >
< 135.363, 0, 8.87335 >
< 135.363, 0, 7.76418 >
< 135.363, 0, 7.76418 >
< 137.218, 0, 7.76418 >
< 137.218, 0, 7.76418 >
< 138.145, 0, 6.65501 >
< 139.072, 0, 6.65501 >
< 139.072, 0, 6.65501 >
< 139.072, 0, 6.65501 >
< 139.072, 0, 5.54584 >
< 139.072, 0, 5.54584 >
< 140.926, 0, 5.54584 >
< 140.926, 0, 5.54584 >
< 140.926, 0, 5.54584 >
< 141.853, 0, 5.54584 >
< 141.853, 0, 5.54584 >
< 141.853, 0, 5.54584 >
< 141.853, 0, 5.54584 >
< 143.708, 0, 5.54584 >
< 143.708, 0, 5.54584 >
< 143.708, 0, 5.54584 >
< 143.708, 0, 5.54584 >
< 144.635, 0, 4.43668 >
< 140.926, 0, 11.0917 >
< 130.728, 0, 27.7292 >
< 130.728, 0, 28.8384 >
< 132.582, 0, 28.8384 >
< 134.436, 0, 28.8384 >
< 137.218, 0, 28.8384 >
< 138.145, 0, 28.8384 >
< 140.926, 0, 28.8384 >
< 141.853, 0, 28.8384 >
< 141.853, 0, 28.8384 >
< 143.708, 0, 27.7292 >
< 143.708, 0, 27.7292 >
< 144.635, 0, 26.62 >
< 144.635, 0, 25.5109 >
< 144.635, 0, 23.2925 >
< 144.635, 0, 23.2925 >
< 145.562, 0, 22.1834 >
< 145.562, 0, 21.0742 >
< 145.562, 0, 19.965 >
< 147.416, 0, 17.7467 >
< 147.416, 0, 16.6375 >
< 147.416, 0, 15.5284 >
< 147.416, 0, 14.4192 >
< 145.562, 0, 14.4192 >
< 147.416, 0, 13.31 >
< 150.198, 0, 11.0917 >
< 150.198, 0, 9.98252 >
< 151.125, 0, 8.87335 >
< 151.125, 0, 7.76418 >
< 152.052, 0, 5.54584 >
< 152.052, 0, 5.54584 >
< 153.906, 0, 4.43668 >
< 153.906, 0, 3.32751 >
< 154.833, 0, 3.32751 >
< 154.833, 0, 3.32751 >
< 155.761, 0, 1.10917 >
< 155.761, 0, 1.10917 >
< 157.615, 0, 1.10917 >
< 157.615, 0, 0 >
< 158.542, 0, 0 >
< 160.396, 0, 0 >
< 160.396, 0, 1.10917 >
< 160.396, 0, 1.10917 >
< 160.396, 0, 1.10917 >
< 162.251, 0, 2.21834 >
< 162.251, 0, 2.21834 >
< 163.178, 0, 2.21834 >
< 162.251, 0, 2.21834 >
< 163.178, 0, 1.10917 >
< 162.251, 0, 0 >
< 163.178, 0, 0 >
< 163.178, 0, 0 >
< 165.032, 0, 1.10917 >
< 165.959, 0, 2.21834 >
< 165.959, 0, 2.21834 >
< 166.886, 0, 2.21834 >
< 168.741, 0, 2.21834 >
< 169.668, 0, 3.32751 >
< 169.668, 0, 3.32751 >
< 171.522, 0, 2.21834 >
< 171.522, 0, 2.21834 >
< 172.449, 0, 2.21834 >
< 172.449, 0, 1.10917 >
< 172.449, 0, 1.10917 >
< 173.376, 0, 2.21834 >
< 175.231, 0, 2.21834 >
< 175.231, 0, 2.21834 >
< 175.231, 0, 2.21834 >
< 178.012, 0, 2.21834 >
< 178.012, 0, 2.21834 >
< 181.721, 0, 2.21834 >
< 181.721, 0, 2.21834 >
< 181.721, 0, 2.21834 >
< 184.502, 0, 2.21834 >
< 185.429, 0, 2.21834 >
< 187.284, 0, 2.21834 >
< 187.284, 0, 2.21834 >
< 187.284, 0, 2.21834 >
< 188.211, 0, 2.21834 >
< 188.211, 0, 2.21834 >
< 190.065, 0, 2.21834 >
< 190.992, 0, 1.10917 >
< 190.992, 0, 1.10917 >
< 193.774, 0, 0 >
< 193.774, 0, 0 >
< 193.774, 0, 0 >
< 194.701, 0, 0 >
< 194.701, 0, 0 >
< 196.555, 0, 0 >
< 197.482, 0, 0 >
< 197.482, 0, 0 >
< 199.336, 0, 1.10917 >
< 199.336, 0, 2.21834 >
< 199.336, 0, 3.32751 >
< 199.336, 0, 3.32751 >
< 199.336, 0, 5.54584 >
< 199.336, 0, 6.65501 >
< 196.555, 0, 9.98252 >
< 196.555, 0, 9.98252 >
< 194.701, 0, 11.0917 >
< 194.701, 0, 12.2009 >
< 194.701, 0, 12.2009 >
< 194.701, 0, 12.2009 >
< 193.774, 0, 12.2009 >
< 194.701, 0, 13.31 >
< 193.774, 0, 14.4192 >
< 193.774, 0, 14.4192 >
< 193.774, 0, 15.5284 >
< 193.774, 0, 15.5284 >
< 190.992, 0, 15.5284 >
< 190.992, 0, 15.5284 >
< 190.992, 0, 15.5284 >
< 190.065, 0, 15.5284 >
< 188.211, 0, 15.5284 >
< 188.211, 0, 15.5284 >
< 188.211, 0, 15.5284 >
< 187.284, 0, 14.4192 >
< 185.429, 0, 14.4192 >
< 184.502, 0, 13.31 >
< 184.502, 0, 12.2009 >
< 178.012, 0, 13.31 >
< 173.376, 0, 11.0917 >
< 172.449, 0, 9.98252 >
< 172.449, 0, 9.98252 >
< 169.668, 0, 9.98252 >
< 160.396, 0, 9.98252 >
< 160.396, 0, 9.98252 >
< 160.396, 0, 9.98252 >
< 158.542, 0, 11.0917 >
< 158.542, 0, 11.0917 >
< 157.615, 0, 12.2009 >
< 155.761, 0, 12.2009 >
< 157.615, 0, 13.31 >
< 157.615, 0, 13.31 >
< 157.615, 0, 13.31 >
< 155.761, 0, 14.4192 >
< 155.761, 0, 14.4192 >
< 155.761, 0, 14.4192 >
< 155.761, 0, 14.4192 >
< 155.761, 0, 14.4192 >
< 157.615, 0, 14.4192 >
< 157.615, 0, 14.4192 >
< 158.542, 0, 14.4192 >
< 158.542, 0, 14.4192 >
< 160.396, 0, 14.4192 >
< 160.396, 0, 14.4192 >
< 160.396, 0, 14.4192 >
< 162.251, 0, 14.4192 >
< 163.178, 0, 14.4192 >
< 165.032, 0, 15.5284 >
< 165.032, 0, 15.5284 >
< 165.032, 0, 15.5284 >
< 165.959, 0, 15.5284 >
< 166.886, 0, 15.5284 >
< 168.741, 0, 16.6375 >
< 168.741, 0, 16.6375 >
< 169.668, 0, 15.5284 >
< 171.522, 0, 15.5284 >
< 172.449, 0, 15.5284 >
< 175.231, 0, 14.4192 >
< 178.012, 0, 13.31 >
< 181.721, 0, 12.2009 >
< 181.721, 0, 12.2009 >
< 184.502, 0, 11.0917 >
< 185.429, 0, 11.0917 >
< 185.429, 0, 11.0917 >
< 188.211, 0, 9.98252 >
< 188.211, 0, 9.98252 >
< 190.065, 0, 8.87335 >
< 190.065, 0, 8.87335 >
< 190.992, 0, 6.65501 >
< 190.992, 0, 6.65501 >
< 190.992, 0, 5.54584 >
< 190.992, 0, 4.43668 >
< 190.065, 0, 3.32751 >
< 190.065, 0, 3.32751 >
< 190.065, 0, 3.32751 >
< 190.065, 0, 3.32751 >
< 190.065, 0, 3.32751 >
< 190.065, 0, 3.32751 >
< 190.065, 0, 3.32751 >
< 190.065, 0, 3.32751 >
< 190.065, 0, 3.32751 >
< 190.065, 0, 3.32751 >
< 190.065, 0, 3.32751 >
< 188.211, 0, 1.10917 >
< 188.211, 0, 2.21834 >
< 188.211, 0, 1.10917 >
< 188.211, 0, 2.21834 >
< 188.211, 0, 3.32751 >
< 190.065, 0, 4.43668 >
< 190.065, 0, 4.43668 >
< 190.065, 0, 5.54584 >
< 190.065, 0, 6.65501 >
< 190.065, 0, 8.87335 >
< 190.992, 0, 9.98252 >
< 190.992, 0, 11.0917 >
< 190.065, 0, 11.0917 >
< 190.065, 0, 12.2009 >
< 190.065, 0, 14.4192 >
< 190.065, 0, 14.4192 >
< 188.211, 0, 14.4192 >
< 187.284, 0, 14.4192 >
< 187.284, 0, 15.5284 >
< 187.284, 0, 15.5284 >
< 187.284, 0, 15.5284 >
< 185.429, 0, 16.6375 >
< 185.429, 0, 17.7467 >
< 185.429, 0, 17.7467 >
< 184.502, 0, 17.7467 >
< 184.502, 0, 17.7467 >
< 184.502, 0, 16.6375 >
< 181.721, 0, 16.6375 >
< 181.721, 0, 16.6375 >
< 181.721, 0, 16.6375 >
< 175.231, 0, 12.2009 >
< 173.376, 0, 9.98252 >
< 173.376, 0, 9.98252 >
< 172.449, 0, 7.76418 >
< 169.668, 0, 7.76418 >
< 169.668, 0, 7.76418 >
< 168.741, 0, 7.76418 >
< 168.741, 0, 7.76418 >
< 168.741, 0, 8.87335 >
< 168.741, 0, 8.87335 >
< 168.741, 0, 8.87335 >
< 168.741, 0, 8.87335 >
< 168.741, 0, 9.98252 >
< 169.668, 0, 9.98252 >
< 169.668, 0, 11.0917 >
< 171.522, 0, 11.0917 >
< 171.522, 0, 12.2009 >
< 171.522, 0, 12.2009 >
< 171.522, 0, 13.31 >
< 171.522, 0, 13.31 >
< 171.522, 0, 13.31 >
< 172.449, 0, 14.4192 >
< 172.449, 0, 14.4192 >
< 175.231, 0, 14.4192 >
< 175.231, 0, 14.4192 >
< 178.012, 0, 14.4192 >
< 178.012, 0, 14.4192 >
< 181.721, 0, 15.5284 >
< 181.721, 0, 15.5284 >
< 181.721, 0, 14.4192 >
< 184.502, 0, 14.4192 >
< 184.502, 0, 14.4192 >
< 184.502, 0, 13.31 >
< 185.429, 0, 13.31 >
< 185.429, 0, 12.2009 >
< 185.429, 0, 7.76418 >
< 185.429, 0, 6.65501 >
< 185.429, 0, 5.54584 >
< 185.429, 0, 3.32751 >
< 185.429, 0, 3.32751 >
< 184.502, 0, 3.32751 >
< 184.502, 0, 1.10917 >
< 184.502, 0, 1.10917 >
< 184.502, 0, 0 >
< 184.502, 0, 1.10917 >
< 184.502, 0, 1.10917 >
< 184.502, 0, 1.10917 >
< 184.502, 0, 0 >
< 184.502, 0, 1.10917 >
< 184.502, 0, 1.10917 >
< 184.502, 0, 3.32751 >
< 184.502, 0, 3.32751 >
< 184.502, 0, 3.32751 >
< 184.502, 0, 4.43668 >
< 184.502, 0, 6.65501 >
< 184.502, 0, 7.76418 >
< 184.502, 0, 8.87335 >
< 184.502, 0, 9.98252 >
< 184.502, 0, 12.2009 >
< 184.502, 0, 13.31 >
< 184.502, 0, 14.4192 >
< 181.721, 0, 16.6375 >
< 178.012, 0, 21.0742 >
< 173.376, 0, 26.62 >
< 171.522, 0, 26.62 >
< 169.668, 0, 25.5109 >
< 168.741, 0, 24.4017 >
< 166.886, 0, 23.2925 >
< 166.886, 0, 23.2925 >
< 166.886, 0, 22.1834 >
< 166.886, 0, 21.0742 >
< 166.886, 0, 21.0742 >
< 166.886, 0, 19.965 >
< 166.886, 0, 19.965 >
< 165.959, 0, 19.965 >
< 165.959, 0, 19.965 >
< 165.959, 0, 19.965 >
< 165.959, 0, 19.965 >
< 168.741, 0, 17.7467 >
< 171.522, 0, 17.7467 >
< 172.449, 0, 16.6375 >
< 185.429, 0, 13.31 >
< 187.284, 0, 13.31 >
< 187.284, 0, 12.2009 >
< 188.211, 0, 12.2009 >
< 190.065, 0, 12.2009 >
< 190.992, 0, 11.0917 >
< 190.992, 0, 9.98252 >
< 193.774, 0, 9.98252 >
< 193.774, 0, 8.87335 >
< 193.774, 0, 8.87335 >
< 193.774, 0, 7.76418 >
< 193.774, 0, 7.76418 >
< 190.992, 0, 6.65501 >
< 190.992, 0, 6.65501 >
< 190.065, 0, 5.54584 >
< 190.065, 0, 5.54584 >
< 188.211, 0, 5.54584 >
< 187.284, 0, 5.54584 >
< 187.284, 0, 5.54584 >
< 185.429, 0, 5.54584 >
< 184.502, 0, 5.54584 >
< 184.502, 0, 5.54584 >
< 184.502, 0, 5.54584 >
< 184.502, 0, 5.54584 >
< 184.502, 0, 5.54584 >
< 184.502, 0, 5.54584 >
< 184.502, 0, 5.54584 >
< 184.502, 0, 6.65501 >
< 184.502, 0, 6.65501 >
< 181.721, 0, 5.54584 >
< 181.721, 0, 5.54584 >
< 181.721, 0, 5.54584 >
< 181.721, 0, 4.43668 >
< 181.721, 0, 4.43668 >
< 179.866, 0, 3.32751 >
< 178.012, 0, 3.32751 >
< 178.012, 0, 3.32751 >
< 175.231, 0, 3.32751 >
< 173.376, 0, 3.32751 >
< 173.376, 0, 3.32751 >
< 172.449, 0, 3.32751 >
< 166.886, 0, 3.32751 >
< 165.032, 0, 5.54584 >
< 163.178, 0, 5.54584 >
< 160.396, 0, 6.65501 >
< 158.542, 0, 7.76418 >
< 158.542, 0, 7.76418 >
< 157.615, 0, 8.87335 >
< 157.615, 0, 8.87335 >
< 157.615, 0, 11.0917 >
< 154.833, 0, 23.2925 >
< 154.833, 0, 23.2925 >
< 155.761, 0, 23.2925 >
< 157.615, 0, 24.4017 >
< 158.542, 0, 24.4017 >
< 160.396, 0, 22.1834 >
< 160.396, 0, 21.0742 >
< 160.396, 0, 19.965 >
< 160.396, 0, 19.965 >
< 160.396, 0, 18.8559 >
< 160.396, 0, 16.6375 >
< 160.396, 0, 15.5284 >
< 160.396, 0, 15.5284 >
< 160.396, 0, 13.31 >
< 160.396, 0, 11.0917 >
< 160.396, 0, 9.98252 >
< 160.396, 0, 8.87335 >
< 160.396, 0, 7.76418 >
< 160.396, 0, 6.65501 >
< 160.396, 0, 4.43668 >
< 160.396, 0, 3.32751 >
< 160.396, 0, 1.10917 >
< 160.396, 0, 1.10917 >
< 160.396, 0, 0 >
< 160.396, 0, 2.21834 >
< 160.396, 0, 3.32751 >
< 160.396, 0, 5.54584 >
< 160.396, 0, 7.76418 >
< 160.396, 0, 8.87335 >
< 160.396, 0, 11.0917 >
< 160.396, 0, 12.2009 >
< 160.396, 0, 12.2009 >
< 162.251, 0, 14.4192 >
< 162.251, 0, 15.5284 >
< 162.251, 0, 17.7467 >
< 162.251, 0, 17.7467 >
< 163.178, 0, 19.965 >
< 163.178, 0, 21.0742 >
< 163.178, 0, 22.1834 >
< 165.032, 0, 24.4017 >
< 165.032, 0, 24.4017 >
< 165.959, 0, 26.6201 >
< 165.959, 0, 27.7292 >
< 165.959, 0, 28.8384 >
< 166.886, 0, 31.0567 >
< 166.886, 0, 32.1659 >
< 168.741, 0, 33.2751 >
< 168.741, 0, 33.2751 >
< 169.668, 0, 35.4934 >
< 171.522, 0, 37.7117 >
< 171.522, 0, 38.8209 >
< 172.449, 0, 41.0392 >
< 172.449, 0, 42.1484 >
< 173.376, 0, 43.2576 >
< 173.376, 0, 44.3667 >
< 175.231, 0, 44.3667 >
< 175.231, 0, 45.4759 >
< 175.231, 0, 46.5851 >
< 178.012, 0, 47.6943 >
< 178.012, 0, 48.8034 >
< 178.012, 0, 49.9126 >
< 178.012, 0, 51.0218 >
< 178.012, 0, 52.1309 >
< 178.012, 0, 54.3493 >
< 179.866, 0, 55.4584 >
< 179.866, 0, 56.5676 >
< 181.721, 0, 57.6768 >
< 181.721, 0, 58.7859 >
< 181.721, 0, 59.8951 >
< 181.721, 0, 62.1135 >
< 181.721, 0, 63.2226 >
< 181.721, 0, 64.3318 >
< 181.721, 0, 66.5501 >
< 181.721, 0, 67.6593 >
< 181.721, 0, 68.7685 >
< 181.721, 0, 69.8776 >
< 181.721, 0, 70.9868 >
< 181.721, 0, 72.096 >
< 181.721, 0, 74.3143 >
< 181.721, 0, 75.4235 >
< 181.721, 0, 75.4235 >
< 179.866, 0, 77.6418 >
< 179.866, 0, 77.6418 >
< 178.012, 0, 79.8602 >
< 178.012, 0, 79.8602 >
< 178.012, 0, 80.9693 >
< 178.012, 0, 82.0785 >
< 175.231, 0, 82.0785 >
< 175.231, 0, 82.0785 >
< 175.231, 0, 83.1877 >
< 173.376, 0, 83.1877 >
< 168.741, 0, 62.1135 >
< 166.886, 0, 59.8951 >
< 168.741, 0, 58.7859 >
< 169.668, 0, 57.6768 >
< 171.522, 0, 56.5676 >
< 172.449, 0, 55.4584 >
< 173.376, 0, 55.4584 >
< 175.231, 0, 54.3493 >
< 175.231, 0, 54.3493 >
< 175.231, 0, 55.4584 >
< 175.231, 0, 55.4584 >
< 178.012, 0, 55.4584 >
< 178.012, 0, 56.5676 >
< 178.012, 0, 64.3318 >
< 178.012, 0, 66.5501 >
< 178.012, 0, 66.5501 >
< 178.012, 0, 67.6593 >
< 178.012, 0, 68.7685 >
< 178.012, 0, 70.9868 >
< 178.012, 0, 72.096 >
< 178.012, 0, 73.2051 >
< 178.012, 0, 74.3143 >
< 175.231, 0, 75.4235 >
< 175.231, 0, 77.6418 >
< 173.376, 0, 80.9693 >
< 178.012, 0, 89.8427 >
< 178.012, 0, 89.8427 >
< 178.012, 0, 89.8427 >
< 179.866, 0, 90.9518 >
< 181.721, 0, 90.9518 >
< 181.721, 0, 92.061 >
< 181.721, 0, 92.061 >
< 184.502, 0, 92.061 >
< 184.502, 0, 92.061 >
< 185.429, 0, 92.061 >
< 187.284, 0, 90.9518 >
< 188.211, 0, 90.9518 >
< 188.211, 0, 90.9518 >
< 190.065, 0, 90.9518 >
< 190.992, 0, 90.9518 >
< 193.774, 0, 89.8427 >
< 196.555, 0, 88.7335 >
< 197.482, 0, 86.5152 >
< 200.264, 0, 85.406 >
< 204.899, 0, 79.8602 >
< 204.899, 0, 78.751 >
< 216.952, 0, 78.751 >
< 217.879, 0, 79.8602 >
< 219.734, 0, 80.9693 >
< 220.661, 0, 83.1877 >
< 220.661, 0, 84.2968 >
< 220.661, 0, 84.2968 >
< 221.588, 0, 85.406 >
< 223.442, 0, 85.406 >
< 223.442, 0, 87.6243 >
< 224.369, 0, 89.8427 >
< 224.369, 0, 90.9518 >
< 224.369, 0, 90.9518 >
< 224.369, 0, 94.2794 >
< 224.369, 0, 95.3885 >
< 224.369, 0, 97.6069 >
< 224.369, 0, 98.716 >
< 224.369, 0, 99.8252 >
< 224.369, 0, 100.934 >
< 224.369, 0, 103.153 >
< 223.442, 0, 104.262 >
< 223.442, 0, 105.371 >
< 223.442, 0, 107.589 >
< 223.442, 0, 107.589 >
< 223.442, 0, 109.808 >
< 223.442, 0, 110.917 >
< 223.442, 0, 113.135 >
< 221.588, 0, 113.135 >
< 221.588, 0, 114.244 >
< 221.588, 0, 116.463 >
< 221.588, 0, 117.572 >
< 220.661, 0, 119.79 >
< 220.661, 0, 119.79 >
< 220.661, 0, 122.009 >
< 220.661, 0, 123.118 >
< 220.661, 0, 125.336 >
< 220.661, 0, 126.445 >
< 220.661, 0, 127.554 >
< 213.244, 0, 136.428 >
< 213.244, 0, 135.319 >
< 211.389, 0, 135.319 >
< 211.389, 0, 135.319 >
< 211.389, 0, 134.209 >
< 211.389, 0, 134.209 >
< 211.389, 0, 133.1 >
< 211.389, 0, 133.1 >
< 213.244, 0, 131.991 >
< 214.171, 0, 131.991 >
< 214.171, 0, 131.991 >
< 215.098, 0, 130.882 >
< 215.098, 0, 130.882 >
< 216.952, 0, 128.664 >
< 216.952, 0, 128.664 >
< 216.952, 0, 128.664 >
< 216.952, 0, 127.554 >
< 216.952, 0, 127.554 >
< 216.952, 0, 127.554 >
< 216.952, 0, 125.336 >
< 216.952, 0, 124.227 >
< 217.879, 0, 123.118 >
< 217.879, 0, 120.899 >
< 217.879, 0, 119.79 >
< 217.879, 0, 119.79 >
< 217.879, 0, 117.572 >
< 219.734, 0, 116.463 >
< 219.734, 0, 114.244 >
< 219.734, 0, 114.244 >
< 219.734, 0, 110.917 >
< 219.734, 0, 110.917 >
< 219.734, 0, 109.808 >
< 220.661, 0, 108.699 >
< 220.661, 0, 108.699 >
< 220.661, 0, 106.48 >
< 220.661, 0, 106.48 >
< 220.661, 0, 105.371 >
< 220.661, 0, 104.262 >
< 220.661, 0, 102.044 >
< 220.661, 0, 99.8252 >
< 220.661, 0, 99.8252 >
< 221.588, 0, 97.6069 >
< 223.442, 0, 96.4977 >
< 223.442, 0, 94.2794 >
< 224.369, 0, 94.2794 >
< 224.369, 0, 93.1702 >
< 223.442, 0, 92.061 >
< 223.442, 0, 89.8427 >
< 221.588, 0, 89.8427 >
< 221.588, 0, 89.8427 >
< 221.588, 0, 89.8427 >
< 220.661, 0, 89.8427 >
< 220.661, 0, 89.8427 >
< 221.588, 0, 89.8427 >
< 221.588, 0, 89.8427 >
< 221.588, 0, 90.9518 >
< 221.588, 0, 92.061 >
< 223.442, 0, 93.1702 >
< 223.442, 0, 93.1702 >
< 224.369, 0, 94.2794 >
< 225.297, 0, 95.3885 >
< 225.297, 0, 96.4977 >
< 226.224, 0, 96.4977 >
< 226.224, 0, 96.4977 >
< 228.078, 0, 97.6069 >
< 229.005, 0, 98.716 >
< 229.005, 0, 99.8252 >
< 230.859, 0, 100.934 >
< 231.787, 0, 103.153 >
< 231.787, 0, 104.262 >
< 232.714, 0, 106.48 >
< 232.714, 0, 107.589 >
< 232.714, 0, 108.699 >
< 232.714, 0, 110.917 >
< 232.714, 0, 113.135 >
< 232.714, 0, 114.244 >
< 232.714, 0, 116.463 >
< 232.714, 0, 117.572 >
< 232.714, 0, 118.681 >
< 232.714, 0, 122.009 >
< 231.787, 0, 130.882 >
< 229.005, 0, 134.209 >
< 228.078, 0, 136.428 >
< 228.078, 0, 137.537 >
< 226.224, 0, 139.755 >
< 226.224, 0, 139.755 >
< 225.297, 0, 141.974 >
< 225.297, 0, 141.974 >
< 217.879, 0, 141.974 >
< 216.952, 0, 140.864 >
< 216.952, 0, 139.755 >
< 216.952, 0, 139.755 >
< 216.952, 0, 137.537 >
< 216.952, 0, 137.537 >
< 217.879, 0, 135.319 >
< 217.879, 0, 135.319 >
< 217.879, 0, 133.1 >
< 217.879, 0, 131.991 >
< 219.734, 0, 130.882 >
< 219.734, 0, 129.773 >
< 219.734, 0, 127.554 >
< 220.661, 0, 127.554 >
< 221.588, 0, 125.336 >
< 221.588, 0, 123.118 >
< 223.442, 0, 122.009 >
< 223.442, 0, 119.79 >
< 224.369, 0, 119.79 >
< 225.297, 0, 117.572 >
< 225.297, 0, 117.572 >
< 226.224, 0, 115.354 >
< 226.224, 0, 114.244 >
< 226.224, 0, 114.244 >
< 226.224, 0, 113.135 >
< 226.224, 0, 113.135 >
< 228.078, 0, 110.917 >
< 228.078, 0, 109.808 >
< 228.078, 0, 108.699 >
< 228.078, 0, 107.589 >
< 228.078, 0, 107.589 >
< 226.224, 0, 106.48 >
< 226.224, 0, 105.371 >
< 225.297, 0, 104.262 >
< 224.369, 0, 104.262 >
< 223.442, 0, 102.044 >
< 221.588, 0, 100.934 >
< 220.661, 0, 99.8252 >
< 220.661, 0, 99.8252 >
< 219.734, 0, 99.8252 >
< 219.734, 0, 98.716 >
< 219.734, 0, 97.6069 >
< 217.879, 0, 96.4977 >
< 217.879, 0, 95.3885 >
< 216.952, 0, 95.3885 >
< 216.952, 0, 95.3885 >
< 215.098, 0, 94.2794 >
< 215.098, 0, 94.2794 >
< 215.098, 0, 94.2794 >
< 214.171, 0, 95.3885 >
< 213.244, 0, 95.3885 >
< 213.244, 0, 95.3885 >
< 213.244, 0, 95.3885 >
< 213.244, 0, 96.4977 >
< 213.244, 0, 96.4977 >
< 211.389, 0, 98.716 >
< 211.389, 0, 98.716 >
< 211.389, 0, 99.8252 >
< 211.389, 0, 100.934 >
< 211.389, 0, 102.044 >
< 211.389, 0, 104.262 >
< 211.389, 0, 105.371 >
< 211.389, 0, 107.589 >
< 211.389, 0, 107.589 >
< 211.389, 0, 108.699 >
< 211.389, 0, 110.917 >
< 211.389, 0, 112.026 >
< 213.244, 0, 113.135 >
< 213.244, 0, 114.244 >
< 214.171, 0, 116.463 >
< 214.171, 0, 117.572 >
< 214.171, 0, 118.681 >
< 214.171, 0, 119.79 >
< 214.171, 0, 119.79 >
< 214.171, 0, 122.009 >
< 214.171, 0, 123.118 >
< 215.098, 0, 123.118 >
< 216.952, 0, 124.227 >
< 217.879, 0, 124.227 >
< 217.879, 0, 124.227 >
< 219.734, 0, 124.227 >
< 220.661, 0, 124.227 >
< 220.661, 0, 124.227 >
< 221.588, 0, 122.009 >
< 221.588, 0, 122.009 >
< 223.442, 0, 120.899 >
< 223.442, 0, 119.79 >
< 224.369, 0, 119.79 >
< 224.369, 0, 118.681 >
< 224.369, 0, 117.572 >
< 224.369, 0, 116.463 >
< 225.297, 0, 116.463 >
< 225.297, 0, 114.244 >
< 225.297, 0, 113.135 >
< 225.297, 0, 112.026 >
< 225.297, 0, 110.917 >
< 224.369, 0, 109.808 >
< 224.369, 0, 108.699 >
< 224.369, 0, 108.699 >
< 225.297, 0, 106.48 >
< 224.369, 0, 105.371 >
< 224.369, 0, 104.262 >
< 224.369, 0, 103.153 >
< 224.369, 0, 98.716 >
< 228.078, 0, 90.9518 >
< 228.078, 0, 90.9518 >
< 230.859, 0, 90.9518 >
< 231.787, 0, 92.061 >
